timestamp_ms,setpoint,adc_reading,control_signal,solenoid_state,local_timestamp
5232,18,18,4,1,2025-10-29T15:47:46.560138
5241,4,4,4,1,2025-10-29T15:47:46.561299
5251,16,16,0,0,2025-10-29T15:47:46.651338
5261,8,8,3,1,2025-10-29T15:47:46.714340
5271,19,19,1,1,2025-10-29T15:47:46.718908
5281,18,18,4,1,2025-10-29T15:47:46.723908
5291,19,19,4,1,2025-10-29T15:47:46.729306
5301,21,21,4,1,2025-10-29T15:47:46.731378
5311,8,8,5,1,2025-10-29T15:47:46.732517
5321,25,25,1,1,2025-10-29T15:47:46.734338
5332,5,5,6,1,2025-10-29T15:47:46.738178
5341,19,19,1,1,2025-10-29T15:47:46.743542
5351,4,4,4,1,2025-10-29T15:47:46.747778
5361,21,21,0,0,2025-10-29T15:47:46.836997
5371,26,26,5,1,2025-10-29T15:47:46.897030
5381,7,7,6,1,2025-10-29T15:47:46.901772
5391,5,5,1,1,2025-10-29T15:47:46.904444
5401,23,23,1,1,2025-10-29T15:47:46.910937
5411,26,26,5,1,2025-10-29T15:47:46.912720
5421,23,23,6,1,2025-10-29T15:47:46.917157
5432,18,18,5,1,2025-10-29T15:47:46.919469
5441,16,16,4,1,2025-10-29T15:47:46.920603
5451,17,17,3,1,2025-10-29T15:47:46.921725
5461,17,17,4,1,2025-10-29T15:47:46.923002
5471,25,25,4,1,2025-10-29T15:47:46.925505
5481,18,18,6,1,2025-10-29T15:47:46.927516
5491,21,21,4,1,2025-10-29T15:47:46.928630
5501,9,9,5,1,2025-10-29T15:47:46.929724
5511,23,23,2,1,2025-10-29T15:47:46.930820
5521,6,6,5,1,2025-10-29T15:47:46.934320
5532,19,19,1,1,2025-10-29T15:47:46.936664
5541,20,20,4,1,2025-10-29T15:47:47.024882
5551,23,23,4,1,2025-10-29T15:47:47.083221
5561,26,26,5,1,2025-10-29T15:47:47.088156
5571,218,218,6,1,2025-10-29T15:47:47.089624
5581,345,345,54,1,2025-10-29T15:47:47.090859
5591,491,491,86,1,2025-10-29T15:47:47.095260
5601,526,526,122,1,2025-10-29T15:47:47.098233
5611,615,615,131,1,2025-10-29T15:47:47.100692
5621,649,649,153,1,2025-10-29T15:47:47.102732
5632,684,684,162,1,2025-10-29T15:47:47.105980
5641,728,728,170,1,2025-10-29T15:47:47.107485
5651,727,727,181,1,2025-10-29T15:47:47.109022
5661,751,751,181,1,2025-10-29T15:47:47.110640
5671,778,778,187,1,2025-10-29T15:47:47.111879
5681,746,746,194,1,2025-10-29T15:47:47.113119
5691,746,746,186,1,2025-10-29T15:47:47.114372
5701,750,750,186,1,2025-10-29T15:47:47.116422
5711,763,763,187,1,2025-10-29T15:47:47.117703
5721,777,777,190,1,2025-10-29T15:47:47.119054
5732,745,745,194,1,2025-10-29T15:47:47.120330
5741,776,776,186,1,2025-10-29T15:47:47.121570
5751,792,792,193,1,2025-10-29T15:47:47.122782
5761,795,795,197,1,2025-10-29T15:47:47.212206
5771,759,759,198,1,2025-10-29T15:47:47.266410
5781,759,759,189,1,2025-10-29T15:47:47.267740
5791,795,795,189,1,2025-10-29T15:47:47.269404
5801,751,751,198,1,2025-10-29T15:47:47.271197
5811,776,776,187,1,2025-10-29T15:47:47.272493
5821,792,792,193,1,2025-10-29T15:47:47.273850
5832,760,760,197,1,2025-10-29T15:47:47.275304
5841,807,807,189,1,2025-10-29T15:47:47.276576
5851,779,779,201,1,2025-10-29T15:47:47.277890
5861,765,765,194,1,2025-10-29T15:47:47.279334
5871,792,792,191,1,2025-10-29T15:47:47.280612
5881,747,747,197,1,2025-10-29T15:47:47.281841
5891,765,765,186,1,2025-10-29T15:47:47.283095
5901,586,586,191,1,2025-10-29T15:47:47.284317
5911,255,255,146,1,2025-10-29T15:47:47.285562
5921,24,24,63,1,2025-10-29T15:47:47.286753
5932,5,5,5,1,2025-10-29T15:47:47.287869
5941,19,19,1,1,2025-10-29T15:47:47.292269
5951,8,8,4,1,2025-10-29T15:47:47.296706
5961,18,18,1,1,2025-10-29T15:47:47.301191
5971,22,22,4,1,2025-10-29T15:47:47.305400
5981,8,8,5,1,2025-10-29T15:47:47.399671
5991,9,9,1,1,2025-10-29T15:47:47.460337
6001,18,18,2,1,2025-10-29T15:47:47.462452
6011,6,6,4,1,2025-10-29T15:47:47.465293
6021,21,21,1,1,2025-10-29T15:47:47.468375
6032,8,8,5,1,2025-10-29T15:47:47.472709
6041,7,7,1,1,2025-10-29T15:47:47.474187
6051,7,7,1,1,2025-10-29T15:47:47.477102
6061,10,10,1,1,2025-10-29T15:47:47.478240
6071,21,21,2,1,2025-10-29T15:47:47.479368
6081,4,4,5,1,2025-10-29T15:47:47.482742
6091,19,19,0,0,2025-10-29T15:47:47.484917
6101,6,6,4,1,2025-10-29T15:47:47.487998
6111,20,20,1,1,2025-10-29T15:47:47.489119
6121,28,28,4,1,2025-10-29T15:47:47.491275
6132,19,19,6,1,2025-10-29T15:47:47.492838
6141,21,21,4,1,2025-10-29T15:47:47.496241
6151,6,6,5,1,2025-10-29T15:47:47.498232
6161,23,23,1,1,2025-10-29T15:47:47.585283
6171,24,24,5,1,2025-10-29T15:47:47.647544
6181,16,16,5,1,2025-10-29T15:47:47.652396
6191,3,3,3,1,2025-10-29T15:47:47.654313
6201,25,25,0,0,2025-10-29T15:47:47.655566
6211,8,8,6,1,2025-10-29T15:47:47.660742
6221,20,20,1,1,2025-10-29T15:47:47.662557
6232,18,18,4,1,2025-10-29T15:47:47.664942
6241,21,21,4,1,2025-10-29T15:47:47.667668
6251,7,7,5,1,2025-10-29T15:47:47.669977
6261,23,23,1,1,2025-10-29T15:47:47.671074
6271,24,24,5,1,2025-10-29T15:47:47.674277
6281,8,8,5,1,2025-10-29T15:47:47.680710
6291,19,19,1,1,2025-10-29T15:47:47.682428
6301,21,21,4,1,2025-10-29T15:47:47.775063
6311,24,24,5,1,2025-10-29T15:47:47.836345
6321,24,24,5,1,2025-10-29T15:47:47.838199
6332,5,5,5,1,2025-10-29T15:47:47.839293
6341,18,18,1,1,2025-10-29T15:47:47.840377
6351,2,2,4,1,2025-10-29T15:47:47.845497
6361,20,20,0,0,2025-10-29T15:47:47.850672
6371,24,24,4,1,2025-10-29T15:47:47.854400
6381,5,5,5,1,2025-10-29T15:47:47.858735
6391,5,5,1,1,2025-10-29T15:47:47.860696
6401,5,5,1,1,2025-10-29T15:47:47.864257
6411,17,17,1,1,2025-10-29T15:47:47.867027
6421,23,23,4,1,2025-10-29T15:47:47.868642
6432,21,21,5,1,2025-10-29T15:47:47.871269
6441,8,8,5,1,2025-10-29T15:47:47.872930
6451,8,8,1,1,2025-10-29T15:47:47.959012
6461,18,18,1,1,2025-10-29T15:47:48.018877
6471,22,22,4,1,2025-10-29T15:47:48.021814
6481,17,17,5,1,2025-10-29T15:47:48.025093
6491,6,6,4,1,2025-10-29T15:47:48.027819
6501,18,18,1,1,2025-10-29T15:47:48.029526
6511,19,19,4,1,2025-10-29T15:47:48.032501
6521,18,18,4,1,2025-10-29T15:47:48.038107
6532,17,17,4,1,2025-10-29T15:47:48.039504
6541,19,19,4,1,2025-10-29T15:47:48.040617
6551,22,22,4,1,2025-10-29T15:47:48.041741
6561,9,9,5,1,2025-10-29T15:47:48.043006
6571,17,17,2,1,2025-10-29T15:47:48.044118
6581,8,8,4,1,2025-10-29T15:47:48.047587
6591,6,6,1,1,2025-10-29T15:47:48.051163
6601,4,4,1,1,2025-10-29T15:47:48.052629
6611,7,7,0,0,2025-10-29T15:47:48.055058
6621,23,23,1,1,2025-10-29T15:47:48.057893
6632,10,10,5,1,2025-10-29T15:47:48.151907
6641,7,7,2,1,2025-10-29T15:47:48.213994
6651,24,24,1,1,2025-10-29T15:47:48.215930
6661,20,20,5,1,2025-10-29T15:47:48.219066
6671,41,41,4,1,2025-10-29T15:47:48.222915
6681,238,238,10,1,2025-10-29T15:47:48.225565
6691,379,379,59,1,2025-10-29T15:47:48.227382
6701,476,476,94,1,2025-10-29T15:47:48.232096
6711,588,588,118,1,2025-10-29T15:47:48.234700
6721,606,606,146,1,2025-10-29T15:47:48.235958
6732,652,652,151,1,2025-10-29T15:47:48.238685
6741,670,670,162,1,2025-10-29T15:47:48.240336
6751,696,696,167,1,2025-10-29T15:47:48.241571
6761,729,729,173,1,2025-10-29T15:47:48.242958
6771,730,730,182,1,2025-10-29T15:47:48.244224
6781,760,760,182,1,2025-10-29T15:47:48.245446
6791,765,765,189,1,2025-10-29T15:47:48.246664
6801,750,750,191,1,2025-10-29T15:47:48.247874
6811,746,746,187,1,2025-10-29T15:47:48.249941
6821,776,776,186,1,2025-10-29T15:47:48.352810
6832,780,780,193,1,2025-10-29T15:47:48.400760
6841,778,778,194,1,2025-10-29T15:47:48.402297
6851,761,761,194,1,2025-10-29T15:47:48.403524
6861,796,796,190,1,2025-10-29T15:47:48.404857
6871,767,767,198,1,2025-10-29T15:47:48.406569
6881,764,764,191,1,2025-10-29T15:47:48.407893
6891,778,778,190,1,2025-10-29T15:47:48.409447
6901,764,764,194,1,2025-10-29T15:47:48.410727
6911,781,781,190,1,2025-10-29T15:47:48.411988
6921,783,783,195,1,2025-10-29T15:47:48.413245
6932,750,750,195,1,2025-10-29T15:47:48.414500
6941,776,776,187,1,2025-10-29T15:47:48.415759
6951,808,808,193,1,2025-10-29T15:47:48.416982
6961,792,792,201,1,2025-10-29T15:47:48.418213
6971,779,779,197,1,2025-10-29T15:47:48.419439
6981,792,792,194,1,2025-10-29T15:47:48.420684
6991,781,781,197,1,2025-10-29T15:47:48.421925
7001,794,794,195,1,2025-10-29T15:47:48.423151
7011,525,525,198,1,2025-10-29T15:47:48.424410
7021,169,169,131,1,2025-10-29T15:47:48.425682
7032,6,6,42,1,2025-10-29T15:47:48.426880
7041,16,16,1,1,2025-10-29T15:47:48.428087
7051,22,22,3,1,2025-10-29T15:47:48.432138
7061,8,8,5,1,2025-10-29T15:47:48.435739
7071,21,21,1,1,2025-10-29T15:47:48.436841
7081,7,7,5,1,2025-10-29T15:47:48.529915
7091,8,8,1,1,2025-10-29T15:47:48.600360
7101,22,22,1,1,2025-10-29T15:47:48.604258
7111,21,21,5,1,2025-10-29T15:47:48.606904
7121,21,21,5,1,2025-10-29T15:47:48.611047
7132,19,19,5,1,2025-10-29T15:47:48.612823
7141,20,20,4,1,2025-10-29T15:47:48.614024
7151,21,21,4,1,2025-10-29T15:47:48.615145
7161,21,21,5,1,2025-10-29T15:47:48.616790
7171,22,22,5,1,2025-10-29T15:47:48.617913
7181,5,5,5,1,2025-10-29T15:47:48.619654
7191,8,8,1,1,2025-10-29T15:47:48.620716
7201,21,21,1,1,2025-10-29T15:47:48.623946
7211,10,10,5,1,2025-10-29T15:47:48.627064
7221,20,20,2,1,2025-10-29T15:47:48.723497
7232,6,6,4,1,2025-10-29T15:47:48.782806
7241,4,4,1,1,2025-10-29T15:47:48.784287
7251,22,22,0,0,2025-10-29T15:47:48.788624
7261,6,6,5,1,2025-10-29T15:47:48.793116
7271,27,27,1,1,2025-10-29T15:47:48.797170
7281,21,21,6,1,2025-10-29T15:47:48.800919
7291,16,16,5,1,2025-10-29T15:47:48.805580
7301,6,6,3,1,2025-10-29T15:47:48.806849
7311,19,19,1,1,2025-10-29T15:47:48.808665
7321,21,21,4,1,2025-10-29T15:47:48.811875
7332,18,18,5,1,2025-10-29T15:47:48.817264
7341,17,17,4,1,2025-10-29T15:47:48.936415
7351,23,23,4,1,2025-10-29T15:47:48.970276
7361,21,21,5,1,2025-10-29T15:47:48.972270
7371,27,27,5,1,2025-10-29T15:47:48.973362
7381,18,18,6,1,2025-10-29T15:47:48.974502
7391,9,9,4,1,2025-10-29T15:47:48.975617
7401,22,22,2,1,2025-10-29T15:47:48.976795
7411,18,18,5,1,2025-10-29T15:47:48.980183
7421,20,20,4,1,2025-10-29T15:47:48.985008
7432,6,6,4,1,2025-10-29T15:47:48.987325
7441,22,22,1,1,2025-10-29T15:47:48.988414
7451,23,23,5,1,2025-10-29T15:47:48.992004
7461,6,6,5,1,2025-10-29T15:47:48.998640
7471,24,24,1,1,2025-10-29T15:47:49.000321
7481,20,20,5,1,2025-10-29T15:47:49.003447
7491,21,21,4,1,2025-10-29T15:47:49.091026
7501,3,3,5,1,2025-10-29T15:47:49.153377
7511,9,9,0,0,2025-10-29T15:47:49.156593
7521,22,22,2,1,2025-10-29T15:47:49.159988
7532,21,21,5,1,2025-10-29T15:47:49.163649
7541,16,16,5,1,2025-10-29T15:47:49.166708
7551,8,8,3,1,2025-10-29T15:47:49.167916
7561,18,18,1,1,2025-10-29T15:47:49.169891
7571,18,18,4,1,2025-10-29T15:47:49.173725
7581,8,8,4,1,2025-10-29T15:47:49.175100
7591,9,9,1,1,2025-10-29T15:47:49.180883
7601,6,6,2,1,2025-10-29T15:47:49.184527
7611,19,19,1,1,2025-10-29T15:47:49.188384
7621,24,24,4,1,2025-10-29T15:47:49.189512
7632,8,8,5,1,2025-10-29T15:47:49.284505
7641,20,20,1,1,2025-10-29T15:47:49.345962
7651,4,4,4,1,2025-10-29T15:47:49.349311
7661,17,17,0,0,2025-10-29T15:47:49.354363
7671,26,26,4,1,2025-10-29T15:47:49.357935
7681,8,8,6,1,2025-10-29T15:47:49.363748
7691,2,2,1,1,2025-10-29T15:47:49.366845
7701,4,4,0,0,2025-10-29T15:47:49.368034
7711,17,17,0,0,2025-10-29T15:47:49.373193
7721,20,20,4,1,2025-10-29T15:47:49.376731
7732,7,7,4,1,2025-10-29T15:47:49.380510
7741,21,21,1,1,2025-10-29T15:47:49.381708
7751,24,24,5,1,2025-10-29T15:47:49.476039
7761,20,20,5,1,2025-10-29T15:47:49.542313
7771,23,23,4,1,2025-10-29T15:47:49.545730
7781,94,94,5,1,2025-10-29T15:47:49.546851
7791,287,287,23,1,2025-10-29T15:47:49.548033
7801,383,383,71,1,2025-10-29T15:47:49.549621
7811,536,536,95,1,2025-10-29T15:47:49.552867
7821,574,574,133,1,2025-10-29T15:47:49.554645
7832,637,637,143,1,2025-10-29T15:47:49.555873
7841,647,647,159,1,2025-10-29T15:47:49.558488
7851,711,711,161,1,2025-10-29T15:47:49.560427
7861,704,704,177,1,2025-10-29T15:47:49.562138
7871,749,749,175,1,2025-10-29T15:47:49.563346
7881,751,751,187,1,2025-10-29T15:47:49.564565
7891,733,733,187,1,2025-10-29T15:47:49.566519
7901,779,779,183,1,2025-10-29T15:47:49.567728
7911,778,778,194,1,2025-10-29T15:47:49.569758
7921,779,779,194,1,2025-10-29T15:47:49.570992
7932,781,781,194,1,2025-10-29T15:47:49.572205
7941,779,779,195,1,2025-10-29T15:47:49.573450
7951,750,750,194,1,2025-10-29T15:47:49.589234
7961,792,792,187,1,2025-10-29T15:47:49.725407
7971,759,759,197,1,2025-10-29T15:47:49.726829
7981,752,752,189,1,2025-10-29T15:47:49.728633
7991,752,752,187,1,2025-10-29T15:47:49.729874
8001,792,792,187,1,2025-10-29T15:47:49.731087
8011,792,792,197,1,2025-10-29T15:47:49.732297
8021,778,778,197,1,2025-10-29T15:47:49.733496
8032,750,750,194,1,2025-10-29T15:47:49.734882
8041,778,778,187,1,2025-10-29T15:47:49.736263
8051,792,792,194,1,2025-10-29T15:47:49.737537
8061,798,798,197,1,2025-10-29T15:47:49.738763
8071,798,798,199,1,2025-10-29T15:47:49.739972
8081,781,781,199,1,2025-10-29T15:47:49.741181
8091,762,762,195,1,2025-10-29T15:47:49.742405
8101,767,767,190,1,2025-10-29T15:47:49.743637
8111,790,790,191,1,2025-10-29T15:47:49.744960
8121,490,490,197,1,2025-10-29T15:47:49.746181
8132,136,136,122,1,2025-10-29T15:47:49.747950
8141,17,17,33,1,2025-10-29T15:47:49.749155
8151,8,8,4,1,2025-10-29T15:47:49.750540
8161,19,19,1,1,2025-10-29T15:47:49.754204
8171,23,23,4,1,2025-10-29T15:47:49.759426
8181,19,19,5,1,2025-10-29T15:47:49.760659
8191,17,17,4,1,2025-10-29T15:47:49.856286
8201,8,8,4,1,2025-10-29T15:47:49.920181
8211,24,24,1,1,2025-10-29T15:47:49.921350
8221,19,19,5,1,2025-10-29T15:47:49.924936
8232,9,9,4,1,2025-10-29T15:47:49.929907
8241,7,7,2,1,2025-10-29T15:47:49.932122
8251,19,19,1,1,2025-10-29T15:47:49.935684
8261,18,18,4,1,2025-10-29T15:47:49.937977
8271,26,26,4,1,2025-10-29T15:47:49.941014
8281,7,7,6,1,2025-10-29T15:47:49.943656
8291,4,4,1,1,2025-10-29T15:47:49.944726
8301,8,8,0,0,2025-10-29T15:47:49.948234
8311,17,17,1,1,2025-10-29T15:47:49.950524
8321,16,16,4,1,2025-10-29T15:47:49.952216
8332,18,18,3,1,2025-10-29T15:47:50.048346
8341,21,21,4,1,2025-10-29T15:47:50.095158
8351,21,21,5,1,2025-10-29T15:47:50.096338
8361,16,16,5,1,2025-10-29T15:47:50.097485
8371,25,25,3,1,2025-10-29T15:47:50.098599
8381,9,9,6,1,2025-10-29T15:47:50.099716
8391,24,24,2,1,2025-10-29T15:47:50.100837
8401,7,7,5,1,2025-10-29T15:47:50.104349
8411,7,7,1,1,2025-10-29T15:47:50.111212
8421,22,22,1,1,2025-10-29T15:47:50.115364
8432,4,4,5,1,2025-10-29T15:47:50.118464
8441,17,17,0,0,2025-10-29T15:47:50.120984
8451,21,21,4,1,2025-10-29T15:47:50.122179
8461,18,18,5,1,2025-10-29T15:47:50.124373
8471,6,6,4,1,2025-10-29T15:47:50.127970
8481,20,20,1,1,2025-10-29T15:47:50.130513
8491,4,4,4,1,2025-10-29T15:47:50.134713
8501,4,4,0,0,2025-10-29T15:47:50.139103
8511,8,8,0,0,2025-10-29T15:47:50.250280
8521,24,24,1,1,2025-10-29T15:47:50.280893
8532,3,3,5,1,2025-10-29T15:47:50.286843
8541,5,5,0,0,2025-10-29T15:47:50.292048
8551,5,5,1,1,2025-10-29T15:47:50.296410
8561,8,8,1,1,2025-10-29T15:47:50.300003
8571,17,17,1,1,2025-10-29T15:47:50.303073
8581,7,7,4,1,2025-10-29T15:47:50.306010
8591,5,5,1,1,2025-10-29T15:47:50.310351
8601,6,6,1,1,2025-10-29T15:47:50.314253
8611,19,19,1,1,2025-10-29T15:47:50.317478
8621,21,21,4,1,2025-10-29T15:47:50.318622
8632,7,7,5,1,2025-10-29T15:47:50.405360
8641,18,18,1,1,2025-10-29T15:47:50.460492
8651,21,21,4,1,2025-10-29T15:47:50.463514
8661,21,21,5,1,2025-10-29T15:47:50.468499
8671,18,18,5,1,2025-10-29T15:47:50.470205
8681,18,18,4,1,2025-10-29T15:47:50.471453
8691,4,4,4,1,2025-10-29T15:47:50.472875
8701,23,23,0,0,2025-10-29T15:47:50.474114
8711,19,19,5,1,2025-10-29T15:47:50.479416
8721,23,23,4,1,2025-10-29T15:47:50.484171
8732,19,19,5,1,2025-10-29T15:47:50.486927
8741,16,16,4,1,2025-10-29T15:47:50.489581
8751,7,7,3,1,2025-10-29T15:47:50.492803
8761,9,9,1,1,2025-10-29T15:47:50.494539
8771,39,39,2,1,2025-10-29T15:47:50.498454
8781,4,4,9,1,2025-10-29T15:47:50.500411
8791,23,23,0,0,2025-10-29T15:47:50.503682
8801,21,21,5,1,2025-10-29T15:47:50.605090
8811,20,20,5,1,2025-10-29T15:47:50.644964
8821,8,8,4,1,2025-10-29T15:47:50.648286
8832,4,4,1,1,2025-10-29T15:47:50.651855
8841,19,19,0,0,2025-10-29T15:47:50.655998
8851,19,19,4,1,2025-10-29T15:47:50.659685
8861,22,22,4,1,2025-10-29T15:47:50.663911
8871,10,10,5,1,2025-10-29T15:47:50.667972
8881,16,16,2,1,2025-10-29T15:47:50.671437
8891,106,106,3,1,2025-10-29T15:47:50.672598
8901,283,283,26,1,2025-10-29T15:47:50.673786
8911,414,414,70,1,2025-10-29T15:47:50.678771
8921,508,508,103,1,2025-10-29T15:47:50.682689
8932,571,571,126,1,2025-10-29T15:47:50.684207
8941,647,647,142,1,2025-10-29T15:47:50.783628
8951,697,697,161,1,2025-10-29T15:47:50.836458
8961,713,713,174,1,2025-10-29T15:47:50.837734
8971,727,727,178,1,2025-10-29T15:47:50.838971
8981,717,717,181,1,2025-10-29T15:47:50.840185
8991,729,729,179,1,2025-10-29T15:47:50.841402
9001,734,734,182,1,2025-10-29T15:47:50.842661
9011,778,778,183,1,2025-10-29T15:47:50.843900
9021,751,751,194,1,2025-10-29T15:47:50.845183
9032,748,748,187,1,2025-10-29T15:47:50.847030
9041,783,783,186,1,2025-10-29T15:47:50.848458
9051,760,760,195,1,2025-10-29T15:47:50.849698
9061,761,761,189,1,2025-10-29T15:47:50.850937
9071,776,776,190,1,2025-10-29T15:47:50.852155
9081,748,748,193,1,2025-10-29T15:47:50.853370
9091,777,777,186,1,2025-10-29T15:47:50.854584
9101,780,780,194,1,2025-10-29T15:47:50.855828
9111,750,750,194,1,2025-10-29T15:47:50.857359
9121,807,807,187,1,2025-10-29T15:47:50.858963
9132,767,767,201,1,2025-10-29T15:47:50.860313
9141,781,781,191,1,2025-10-29T15:47:50.861657
9151,794,794,195,1,2025-10-29T15:47:50.862891
9161,782,782,198,1,2025-10-29T15:47:50.864116
9171,775,775,195,1,2025-10-29T15:47:50.865355
9181,750,750,193,1,2025-10-29T15:47:50.866558
9191,778,778,187,1,2025-10-29T15:47:50.867763
9201,763,763,194,1,2025-10-29T15:47:50.868986
9211,767,767,190,1,2025-10-29T15:47:50.870243
9221,765,765,191,1,2025-10-29T15:47:50.871462
9232,414,414,191,1,2025-10-29T15:47:50.872706
9241,104,104,103,1,2025-10-29T15:47:50.873915
9251,19,19,25,1,2025-10-29T15:47:50.875095
9261,19,19,4,1,2025-10-29T15:47:50.876255
9271,21,21,4,1,2025-10-29T15:47:50.962515
9281,8,8,5,1,2025-10-29T15:47:51.020385
9291,8,8,1,1,2025-10-29T15:47:51.023758
9301,20,20,1,1,2025-10-29T15:47:51.028541
9311,7,7,4,1,2025-10-29T15:47:51.030590
9321,3,3,1,1,2025-10-29T15:47:51.034231
9332,17,17,0,0,2025-10-29T15:47:51.037956
9341,20,20,4,1,2025-10-29T15:47:51.039279
9351,21,21,4,1,2025-10-29T15:47:51.042070
9361,20,20,5,1,2025-10-29T15:47:51.045113
9371,6,6,4,1,2025-10-29T15:47:51.048410
9381,22,22,1,1,2025-10-29T15:47:51.050673
9391,6,6,5,1,2025-10-29T15:47:51.054263
9401,18,18,1,1,2025-10-29T15:47:51.059893
9411,22,22,4,1,2025-10-29T15:47:51.147551
9421,22,22,5,1,2025-10-29T15:47:51.206182
9432,8,8,5,1,2025-10-29T15:47:51.208600
9441,5,5,1,1,2025-10-29T15:47:51.209983
9451,6,6,1,1,2025-10-29T15:47:51.214641
9461,21,21,1,1,2025-10-29T15:47:51.215825
9471,24,24,5,1,2025-10-29T15:47:51.218617
9481,17,17,5,1,2025-10-29T15:47:51.221401
9491,18,18,4,1,2025-10-29T15:47:51.223116
9501,3,3,4,1,2025-10-29T15:47:51.224235
9511,19,19,0,0,2025-10-29T15:47:51.225406
9521,24,24,4,1,2025-10-29T15:47:51.229924
9532,17,17,5,1,2025-10-29T15:47:51.235724
9541,18,18,4,1,2025-10-29T15:47:51.239436
9551,4,4,4,1,2025-10-29T15:47:51.241525
9561,3,3,0,0,2025-10-29T15:47:51.243114
9571,25,25,0,0,2025-10-29T15:47:51.244887
9581,7,7,6,1,2025-10-29T15:47:51.246464
9591,6,6,1,1,2025-10-29T15:47:51.339846
9601,4,4,1,1,2025-10-29T15:47:51.394153
9611,18,18,0,0,2025-10-29T15:47:51.399117
9621,18,18,4,1,2025-10-29T15:47:51.400687
9632,5,5,4,1,2025-10-29T15:47:51.404419
9641,7,7,1,1,2025-10-29T15:47:51.407964
9651,23,23,1,1,2025-10-29T15:47:51.413092
9661,23,23,5,1,2025-10-29T15:47:51.416341
9671,18,18,5,1,2025-10-29T15:47:51.419296
9681,8,8,4,1,2025-10-29T15:47:51.420949
9691,19,19,1,1,2025-10-29T15:47:51.422039
9701,22,22,4,1,2025-10-29T15:47:51.425976
9711,7,7,5,1,2025-10-29T15:47:51.427438
9721,8,8,1,1,2025-10-29T15:47:51.431922
9732,7,7,1,1,2025-10-29T15:47:51.520117
9741,19,19,1,1,2025-10-29T15:47:51.579060
9751,6,6,4,1,2025-10-29T15:47:51.580284
9761,20,20,1,1,2025-10-29T15:47:51.584167
9771,21,21,4,1,2025-10-29T15:47:51.588143
9781,8,8,5,1,2025-10-29T15:47:51.592930
9791,6,6,1,1,2025-10-29T15:47:51.594596
9801,21,21,1,1,2025-10-29T15:47:51.598592
9811,22,22,5,1,2025-10-29T15:47:51.602294
9821,24,24,5,1,2025-10-29T15:47:51.604644
9832,17,17,5,1,2025-10-29T15:47:51.606346
9841,9,9,4,1,2025-10-29T15:47:51.607456
9851,21,21,2,1,2025-10-29T15:47:51.608616
9861,16,16,5,1,2025-10-29T15:47:51.612724
9871,8,8,3,1,2025-10-29T15:47:51.615539
9881,16,16,1,1,2025-10-29T15:47:51.618476
9891,18,18,3,1,2025-10-29T15:47:51.733145
9901,8,8,4,1,2025-10-29T15:47:51.767735
9911,22,22,1,1,2025-10-29T15:47:51.770985
9921,17,17,5,1,2025-10-29T15:47:51.774837
9932,7,7,4,1,2025-10-29T15:47:51.781029
9941,10,10,1,1,2025-10-29T15:47:51.783119
9951,3,3,2,1,2025-10-29T15:47:51.787033
9961,18,18,0,0,2025-10-29T15:47:51.792640
9971,22,22,4,1,2025-10-29T15:47:51.795148
9981,4,4,5,1,2025-10-29T15:47:51.797001
9991,19,19,0,0,2025-10-29T15:47:51.801044
10001,153,153,4,1,2025-10-29T15:47:51.804235
10011,315,315,38,1,2025-10-29T15:47:51.891126
10021,463,463,78,1,2025-10-29T15:47:51.952101
10032,542,542,115,1,2025-10-29T15:47:51.956843
10041,583,583,135,1,2025-10-29T15:47:51.959345
10051,655,655,145,1,2025-10-29T15:47:51.962444
10061,665,665,163,1,2025-10-29T15:47:51.964700
10071,715,715,166,1,2025-10-29T15:47:51.965953
10081,730,730,178,1,2025-10-29T15:47:51.967202
10091,744,744,182,1,2025-10-29T15:47:51.968445
10101,735,735,185,1,2025-10-29T15:47:51.969694
10111,735,735,183,1,2025-10-29T15:47:51.970955
10121,777,777,183,1,2025-10-29T15:47:51.972204
10132,781,781,194,1,2025-10-29T15:47:51.973435
10141,778,778,195,1,2025-10-29T15:47:51.974710
10151,782,782,194,1,2025-10-29T15:47:51.976298
10161,767,767,195,1,2025-10-29T15:47:51.977598
10171,776,776,191,1,2025-10-29T15:47:51.978848
10181,767,767,193,1,2025-10-29T15:47:51.980094
10191,763,763,191,1,2025-10-29T15:47:51.981339
10201,776,776,190,1,2025-10-29T15:47:51.982602
10211,780,780,193,1,2025-10-29T15:47:51.984335
10221,807,807,194,1,2025-10-29T15:47:51.985598
10232,795,795,201,1,2025-10-29T15:47:51.987545
10241,761,761,198,1,2025-10-29T15:47:51.988785
10251,767,767,190,1,2025-10-29T15:47:52.095622
10261,764,764,191,1,2025-10-29T15:47:52.136744
10271,779,779,190,1,2025-10-29T15:47:52.138007
10281,794,794,194,1,2025-10-29T15:47:52.139246
10291,766,766,198,1,2025-10-29T15:47:52.140485
10301,761,761,191,1,2025-10-29T15:47:52.141760
10311,794,794,190,1,2025-10-29T15:47:52.143030
10321,795,795,198,1,2025-10-29T15:47:52.145080
10332,746,746,198,1,2025-10-29T15:47:52.146866
10341,345,345,186,1,2025-10-29T15:47:52.148114
10351,45,45,86,1,2025-10-29T15:47:52.149330
10361,10,10,11,1,2025-10-29T15:47:52.150516
10371,19,19,2,1,2025-10-29T15:47:52.153997
10381,21,21,4,1,2025-10-29T15:47:52.156374
10391,4,4,5,1,2025-10-29T15:47:52.159870
